,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
13143,9,15,0.0,C,0.0,13,5.474172450884898e-41,1,5.474172450884898e-41,3346
13144,18,21,1.7084013977452877e-15,C,1.5060601820717103e-16,14,0.006504420656710863,Cl,1.143209875723028e-15,3346
13145,30,33,0.006829950027167797,S,0.014755992218852043,29,0.014755992218852043,S,0.0036748996935784817,3346
13146,34,36,0.0,),0.0,26,1.0,C,0.0,3346
13147,7,9,9.916216292538138e-09,C,1.159171105769019e-07,6,1.159171105769019e-07,C,0.0,3347
13148,19,23,1.9568602294128823e-10,C,9.534913303178914e-16,16,0.9993075132369995,N,8.17584715206987e-12,3347
13149,25,28,0.0,C,0.0,16,1.0,N,0.0,3347
13150,33,39,0.999998927116394,1,8.300686804574298e-10,33,0.999998927116394,(,1.0409704600533587e-06,3347
13151,10,14,0.0003100676112808287,C,7.806387293385342e-05,12,0.3140681982040405,N,0.3145076334476471,3348
13152,20,22,0.9553631544113159,C,0.0004141644458286464,20,0.9553631544113159,(,0.0,3348
13153,28,32,9.24912528716959e-05,C,9.991307337031685e-09,20,0.002023539273068309,(,2.8667272999882698e-05,3348
13154,34,37,2.0098377129240674e-10,C,1.0294545216282813e-09,35,1.8125556167092327e-08,=,1.8125556167092327e-08,3348
13155,39,41,2.6695538224430493e-08,N,4.23870415033889e-06,3,0.8909456729888916,C,0.0,3348
13156,4,7,6.626344202231849e-06,C,6.28382734735311e-10,5,0.9998476505279541,O,0.9998476505279541,3349
13157,16,20,0.27667680382728577,C,0.06142875552177429,16,0.27667680382728577,(,0.035553041845560074,3349
13158,24,27,5.800204046595729e-29,C,2.306819665041241e-28,23,2.306819665041241e-28,C,1.7153483128781048e-29,3349
13159,9,12,1.3185639070130342e-14,C,3.43947134313877e-29,9,1.3185639070130342e-14,(,7.544354543529705e-19,3350
13160,15,18,2.871197472982467e-23,C,8.659509697734747e-28,16,6.471834616985893e-20,=,6.471834616985893e-20,3350
13161,22,25,1.7035435314438863e-16,S,2.8508807727728458e-12,21,2.8508807727728458e-12,S,1.5375270590155135e-16,3350
13162,26,29,7.732845915597863e-06,),5.651657374983188e-06,21,0.2305217981338501,S,0.0006427699699997902,3350
13163,13,17,0.006248739548027515,C,0.010315073654055595,10,0.7576813101768494,N,0.0040528434328734875,3351
13164,20,22,0.004333749413490295,C,0.03823444992303848,18,0.34062138199806213,S,0.0,3351
13165,24,27,6.672831946880632e-38,C,3.1786835762183716e-38,25,4.744733714412907e-34,=,4.744733714412907e-34,3351
13166,29,32,0.0028209672309458256,N,0.0003969312529079616,22,0.3132556974887848,),0.007184163201600313,3351
13167,15,22,2.0832914560120486e-10,C,4.611590970204915e-11,20,1.140020003731479e-06,=,1.1836460771519342e-06,3352
13168,24,27,1.3801485995723617e-12,C,2.7431480020823074e-07,19,0.990053653717041,2,1.4505570681243307e-13,3352
13169,33,36,0.9975329637527466,C,6.335788838018885e-11,33,0.9975329637527466,(,2.3009046170315905e-17,3352
13170,39,41,1.9471986076438902e-37,C,2.8552717603443794e-35,27,0.9999943971633911,),0.0,3352
13171,42,44,0.005804330576211214,),0.00036738725611940026,33,0.9793944954872131,(,0.0,3352
13172,11,18,0.027628684416413307,C,0.007776317186653614,16,0.10968237370252609,O,0.24187469482421875,3353
13173,21,24,0.05035251006484032,N,0.15657567977905273,20,0.15657567977905273,N,2.907825944475917e-07,3353
13174,26,29,1.216327893287313e-20,C,9.417593458205777e-24,20,1.2010308874558095e-18,N,2.828253557434919e-19,3353
13175,2,4,6.94376977791733e-12,N,5.202612019656371e-18,2,6.94376977791733e-12,(,0.0,3354
13176,5,7,1.7559156617608096e-07,),3.905200628651073e-06,4,3.905200628651073e-06,),0.0,3354
13177,9,12,1.0768475995852504e-33,C,5.853367178447508e-38,10,5.822150018312022e-29,=,5.822150018312022e-29,3354
13178,18,21,1.1988385040240246e-06,C,4.006417420043817e-09,14,0.00014937497326172888,C,2.5021216742970864e-07,3354
13179,23,26,4.752914173877798e-05,C,4.4331086428428534e-06,14,0.8167468309402466,C,5.793755804006651e-07,3354
13180,27,30,4.636629236512478e-17,),5.4901783023508875e-15,15,0.73142009973526,N,6.3143994247996005e-18,3354
13181,41,45,1.249283377546817e-05,C,2.9270125374704747e-23,36,0.4443555474281311,=,9.92735781569802e-26,3354
13182,17,21,3.084104243210327e-18,N,4.2751607283460305e-19,1,0.9999734163284302,N,5.682546843271068e-17,3355
13183,23,26,0.00012672014418058097,C,1.4522876881528646e-05,21,0.044126830995082855,),2.475461826634273e-07,3355
13184,32,34,0.9726231098175049,C,0.00019069093104917556,32,0.9726231098175049,(,0.0,3355
13185,29,37,1.9311119543730104e-12,C,7.797086002021836e-13,14,5.860533169865789e-10,C,5.703993388728179e-10,3355
13186,4,6,0.23616456985473633,C,0.029575705528259277,4,0.23616456985473633,(,0.0,3356
13187,16,19,1.3476096107079005e-11,C,6.83144645105904e-17,17,0.9969700574874878,S,0.9969700574874878,3356
13188,24,29,1.1191827146569959e-22,N,5.236069938202983e-22,26,8.881356761136772e-11,2,8.881357455026162e-11,3356
13189,33,35,0.08423543721437454,C,4.339852695961488e-12,29,0.9157113432884216,),0.0,3356
13190,4,6,0.23616456985473633,C,0.029575705528259277,4,0.23616456985473633,(,0.0,3357
13191,12,14,0.0,C,0.0,0,0.0,<bos>,0.0,3357
13192,25,28,5.580225170831454e-10,C,3.3310335826458592e-12,13,0.753352165222168,Br,1.3199031036618129e-20,3357
13193,15,17,9.880011202767491e-05,N,0.0003247536369599402,4,0.7289421558380127,N,0.0,3358
13194,19,22,1.0149537879761172e-16,C,1.4769300572711449e-15,13,1.4844045836071018e-05,C,3.7867840232440584e-22,3358
13195,31,35,0.009969591163098812,C,0.00010564446711214259,19,0.6324361562728882,(,2.1921204051977838e-07,3358
13196,6,8,0.416817307472229,N,0.022396886721253395,6,0.416817307472229,(,0.0,3359
13197,10,13,1.919268240543824e-36,C,2.3977152119348526e-36,11,1.286078746777024e-31,=,1.286078746777024e-31,3359
13198,17,21,0.4465561807155609,C,7.20395109965466e-06,17,0.4465561807155609,(,0.3059137761592865,3359
13199,23,26,2.882756948438371e-21,C,1.6001699089913216e-19,19,4.632752514943661e-12,1,7.781276713176394e-21,3359
13200,31,36,0.003545642364770174,1,0.4569080173969269,30,0.4569080173969269,1,0.059359267354011536,3359
13201,4,7,1.197255272700204e-07,C,2.6169117220420368e-11,2,0.003278033109381795,O,0.0010226400336250663,3360
13202,11,14,8.953523501986638e-05,C,8.875746061676182e-06,11,8.953523501986638e-05,(,2.977135227411054e-05,3360
13203,20,23,0.00012719283404294401,C,0.0003613669250626117,2,0.926315426826477,O,0.006199132651090622,3360
13204,26,28,0.0029116934165358543,C,3.0800556487520225e-06,20,0.8863829970359802,(,0.0,3360
13205,15,18,0.0028431504033505917,C,0.08693598955869675,14,0.08693598955869675,C,0.02680421993136406,3361
13206,19,21,0.00018539938901085407,),0.11539998650550842,18,0.11539998650550842,),0.0,3361
13207,24,27,1.250898169768977e-11,C,2.746158578315061e-10,19,0.9999923706054688,(,8.820977260258489e-13,3361
13208,35,37,0.6810107231140137,C,8.108454494504258e-05,35,0.6810107231140137,(,0.0,3361
13209,16,20,4.989073931938037e-05,C,1.56557666741719e-06,17,0.004687431734055281,N,0.004928778391331434,3362
13210,24,27,8.430840796542008e-15,C,1.9302703153315642e-13,12,0.9866276383399963,O,4.7577478117172625e-14,3362
13211,33,39,8.381695079151541e-05,C,0.00014738051686435938,27,0.952046811580658,),0.014146363362669945,3362
13212,42,44,1.770785506659465e-16,C,2.3294547849906158e-14,20,0.7896851897239685,),0.0,3362
13213,12,17,5.242891579584641e-18,C,3.104936801427272e-25,15,0.002127300016582012,N,0.002127300016582012,3363
13214,19,22,1.0684039492280277e-15,C,4.402551681538752e-17,17,4.4409913707620444e-14,),1.7369582665290192e-15,3363
13215,24,26,7.80374466557987e-05,N,0.0005137696862220764,2,0.562332034111023,C,0.0,3363
13216,28,30,1.5714678625045053e-07,C,1.136724634420716e-07,2,0.9005342721939087,C,0.0,3363
13217,7,10,6.016198552793312e-14,C,1.5260319219487662e-15,8,0.4929604232311249,O,0.4929604232311249,3364
13218,13,15,1.2063682867686686e-30,C,2.4725308844671738e-39,13,1.2063682867686686e-30,(,0.0,3364
13219,22,25,1.620645349691141e-13,C,2.6356482168738045e-14,19,0.0005354714812710881,1,1.504634916789057e-17,3364
13220,7,9,3.744278178186833e-22,C,1.7785492838675794e-30,7,3.744278178186833e-22,(,0.0,3365
13221,21,26,0.004617766011506319,C,0.0009365175501443446,8,0.5662350654602051,Br,0.0007536091725341976,3365
13222,28,31,0.00025172048481181264,C,3.444966205279343e-05,26,0.0005680604372173548,),7.533422467531636e-05,3365
13223,22,25,5.989797780739387e-21,C,5.62778986474315e-23,13,0.9913200736045837,1,1.3900715226125754e-24,3366
13224,27,30,8.292372518190294e-24,C,9.926077104948775e-23,15,0.9980940222740173,2,1.894658000846277e-21,3366
13225,13,18,0.0004914120654575527,C,0.00018151832045987248,5,0.9639502167701721,O,0.0014659453881904483,3367
13226,20,23,7.118431801500638e-17,C,5.122773374113366e-18,5,3.890700153545701e-15,O,2.115853573890405e-15,3367
13227,33,35,0.0001251634384971112,C,1.0304656603048328e-20,23,0.9998733997344971,),0.0,3367
13228,37,42,2.4336793431195547e-12,C,4.204647494434645e-14,23,0.8690655827522278,),9.59181952614463e-12,3367
13229,9,11,0.01054083276540041,C,0.03974193334579468,5,0.6619873046875,O,0.0,3368
13230,14,17,1.5686069900766597e-06,S,0.018727634102106094,13,0.018727634102106094,S,5.558646307690651e-07,3368
13231,18,21,0.00017225361079908907,),0.000498238718137145,5,0.00166999245993793,O,0.0002301309141330421,3368
13232,3,5,1.4332583977626899e-31,C,0.0,3,1.4332583977626899e-31,(,0.0,3369
13233,14,19,0.02670319378376007,C,0.012776777148246765,6,0.19517865777015686,O,0.09572117030620575,3369
13234,22,25,3.1952218648712005e-09,C,1.0990501911334327e-11,6,9.259764510716195e-09,O,4.159100494560697e-11,3369
13235,31,34,2.4856081082269554e-10,C,2.2996502705568966e-13,31,2.4856081082269554e-10,(,2.03670609023876e-12,3369
13236,3,5,1.4332583977626899e-31,C,0.0,3,1.4332583977626899e-31,(,0.0,3370
13237,13,17,0.010669311508536339,C,0.009873190894722939,10,0.6627523303031921,N,0.002578944433480501,3370
13238,19,22,6.966069905602786e-38,S,2.0569520027977557e-40,17,2.27471748537544e-33,),4.0526952886738035e-41,3370
13239,23,26,1.3397905386091565e-18,),1.0329311399752067e-18,9,5.093296991508386e-16,N,1.2586419905276272e-16,3370
13240,29,32,7.725682158188362e-26,C,5.689418676330455e-25,30,3.455715999354478e-20,=,3.455715999354478e-20,3370
13241,39,43,0.1851355880498886,C,0.000389552500564605,41,0.3282443881034851,C,0.3324606120586395,3370
13242,44,46,1.7553115583268664e-07,),9.102659532800317e-06,39,0.9991927742958069,(,0.0,3370
13243,5,8,1.4396633885027654e-09,C,1.74776436812768e-12,3,0.010781158693134785,O,4.49952564096634e-09,3371
13244,14,16,0.030658714473247528,C,0.04182923212647438,13,0.04182923212647438,C,0.0,3371
13245,23,26,1.9306381146555474e-11,C,1.0455216553628688e-11,19,0.01026560366153717,=,4.1058276460902787e-22,3371
13246,16,19,2.612193535751154e-14,C,1.36261729438876e-13,15,1.36261729438876e-13,C,8.325382484103416e-14,3372
13247,21,25,0.00014988257316872478,N,1.6969017451629043e-05,13,0.4798271656036377,1,0.026183033362030983,3372
13248,15,18,3.0858692337543125e-13,C,2.5187958385686215e-09,12,0.9999421834945679,O,1.5291348916257608e-13,3373
13249,24,28,0.06131540238857269,N,0.06647071987390518,12,0.42987075448036194,O,0.1105942651629448,3373
13250,9,16,1.1364227248122916e-05,C,5.4605693300402436e-09,14,0.004906896501779556,O,0.005136052146553993,3374
13251,18,21,2.3571310783223817e-14,C,3.808491201443345e-14,16,1.4879481327612076e-11,),3.13017840813945e-12,3374
13252,23,27,1.3090782635337015e-34,C,0.0,25,1.0,#,1.0,3374
13253,33,35,0.3098216950893402,C,0.0014159113634377718,25,0.60434490442276,#,0.0,3374
13254,39,43,4.230145407291275e-07,C,3.338620213622079e-10,40,0.254697322845459,N,0.25469765067100525,3374
13255,13,16,7.087754738677177e-07,C,4.345532644833838e-08,6,0.00022003072081133723,N,4.6757522298435106e-09,3375
13256,22,26,2.9747254302492365e-05,N,5.1196064305258915e-05,6,0.9546340703964233,N,7.134248153306544e-05,3375
13257,28,31,4.0989185379203263e-08,C,2.3517006120243877e-09,19,0.061711713671684265,C,6.614555569939284e-09,3375
13258,4,6,0.00016028806567192078,C,0.6306300163269043,3,0.6306300163269043,C,0.0,3376
13259,20,26,6.246395067854849e-10,C,1.4075695903975616e-12,12,0.0016804118640720844,O,2.415750373074843e-07,3376
13260,17,22,0.01024532038718462,C,0.0025308621115982533,9,0.19572195410728455,1,0.012674257159233093,3377
13261,25,28,1.5455739470690688e-28,C,1.7066968706601658e-25,1,1.0,O,2.1026931428340574e-27,3377
13262,34,37,0.9450146555900574,C,6.762218163203215e-06,34,0.9450146555900574,(,2.0308857529016677e-06,3377
13263,14,19,6.467806845655844e-10,C,9.95119134664102e-13,1,0.7007511854171753,C,1.9009194218710945e-10,3378
13264,29,31,0.0,C,0.0,23,0.01077298540621996,1,0.0,3378
13265,13,20,0.0003466572379693389,N,0.019333597272634506,5,0.28024572134017944,N,0.0016715251840651035,3379
13266,22,25,1.518395893459489e-18,C,1.3831467968258172e-20,20,2.475238390519184e-17,),2.2965386931350503e-20,3379
13267,34,36,3.5033941025996995e-11,C,4.0398375833819444e-13,25,0.8196921944618225,),0.0,3379
13268,7,9,9.916216292538138e-09,C,1.159171105769019e-07,6,1.159171105769019e-07,C,0.0,3380
13269,19,23,1.4842409256938388e-14,C,1.4638429184713106e-19,14,0.8807932734489441,N,0.00045443003182299435,3380
13270,30,34,2.926643847864746e-19,N,1.4151684059038168e-18,16,0.7223849296569824,C,4.2407146011938497e-20,3380
13271,36,38,6.810605015140307e-19,C,9.437416699716865e-21,23,0.7171579003334045,),0.0,3380
13272,40,43,5.683889773774875e-13,C,1.1501230198253387e-13,23,0.7494642734527588,),3.5933826443915184e-13,3380
13273,6,8,0.0027062816079705954,C,0.9314292073249817,5,0.9314292073249817,C,0.0,3381
13274,17,20,3.487001269328327e-12,C,9.297117654731568e-14,17,3.487001269328327e-12,(,3.816644808356251e-13,3381
13275,29,31,1.0445132403447133e-07,C,1.9035361828456665e-11,20,0.9250907301902771,),0.0,3381
13276,37,39,1.5202930865392733e-38,C,8.306112569377494e-40,29,1.1312104004164089e-13,(,0.0,3381
13277,40,42,0.0,),0.0,17,0.9496745467185974,(,0.0,3381
13278,9,13,2.2458142290293637e-10,C,1.2437363638984067e-10,11,0.00010611118341330439,N,0.000106114472146146,3382
13279,22,26,1.1148084922751877e-05,C,8.665410859975964e-06,7,0.7295801639556885,O,6.143810793446391e-08,3382
13280,29,32,8.491779794894683e-07,C,9.434230463511994e-08,20,0.00017170823412016034,C,1.952015281858621e-06,3382
13281,41,43,0.08961887657642365,C,0.08543162047863007,2,0.47118377685546875,C,0.0,3382
13282,18,22,2.3891379541396418e-08,N,7.763333309540599e-10,13,0.9994101524353027,C,1.5352400239976305e-08,3383
13283,24,27,5.032640536944966e-12,C,1.3763664687138633e-13,16,3.649254267656943e-07,C,1.1071667020690068e-11,3383
13284,33,35,0.9998883008956909,C,1.9565948605304584e-05,33,0.9998883008956909,(,0.0,3383
13285,39,41,2.9089983200059066e-10,C,0.6823232769966125,38,0.6823232769966125,C,0.0,3383
13286,8,12,3.181304766264304e-15,C,1.614494593739572e-17,1,9.033211512132766e-09,C,4.031810302285166e-11,3384
13287,14,16,5.053058771409269e-08,C,4.130961315240711e-06,13,4.130961315240711e-06,C,0.0,3384
13288,20,23,1.5715842849317596e-08,C,8.503257049596868e-06,14,0.6826623678207397,(,3.069250631426712e-09,3384
13289,28,36,0.4587916433811188,1,0.017006896436214447,28,0.4587916433811188,(,0.004253576043993235,3384
13290,42,44,2.802596928649634e-45,C,0.0,42,2.802596928649634e-45,(,0.0,3384
13291,11,16,0.05210810527205467,C,0.026329834014177322,3,0.21630433201789856,O,0.1201758086681366,3385
13292,18,20,4.2271705069651944e-07,C,4.346145665579115e-09,3,0.0004662390274461359,O,0.0,3385
13293,30,35,1.0685386804062003e-18,C,1.5890179288262392e-25,20,0.9999827146530151,),1.568196931309062e-26,3385
13294,37,39,6.516294524772093e-05,C,0.00010785077029140666,35,0.02979917824268341,),0.0,3385
13295,14,17,3.1968211984519957e-19,C,1.531429131185376e-14,13,1.531429131185376e-14,C,1.5150927958374423e-17,3386
13296,21,24,3.873179912306456e-16,C,4.842358732867583e-19,21,3.873179912306456e-16,(,1.4401186547202538e-18,3386
13297,32,34,2.376564579453201e-26,C,9.936443645596219e-34,32,2.376564579453201e-26,(,0.0,3386
13298,16,19,1.855881348216388e-16,C,4.855676085958058e-15,12,0.0007322634919546545,C,2.431488363311675e-19,3387
13299,26,30,1.8572285636481167e-13,N,1.0333903203409441e-16,16,0.9988419413566589,(,3.245326904549573e-15,3387
13300,5,8,1.4396633885027654e-09,C,1.74776436812768e-12,3,0.010781158693134785,O,4.49952564096634e-09,3388
13301,14,16,9.593679351382889e-06,C,0.00019419904856476933,11,0.263841450214386,C,0.0,3388
13302,22,25,3.514233881674045e-08,S,6.231246516108513e-06,18,0.4695536494255066,C,4.838174305632492e-11,3388
13303,26,29,4.325749159761472e-06,),1.1360055651721268e-07,20,0.9255496263504028,1,1.9617729776655324e-05,3388
13304,10,14,1.7489116999058751e-07,C,2.7505007160755213e-09,11,0.6789712905883789,N,0.6789713501930237,3389
13305,16,19,5.649240184296049e-16,C,6.425425178259632e-17,6,3.3380848085684534e-10,S,1.2841031391776014e-16,3389
13306,23,25,1.3879721336707007e-06,C,2.217755309175118e-06,2,0.9923999309539795,O,0.0,3389
13307,3,5,4.820291843628255e-13,N,0.000717488001100719,2,0.000717488001100719,N,0.0,3390
13308,7,10,9.509150160813464e-15,C,3.432285234277404e-16,1,4.382696427995825e-09,C,1.5430877604340199e-13,3390
13309,20,26,0.0,C,0.0,0,0.0,<bos>,0.0,3390
13310,28,31,0.0038780365139245987,S,0.029579048976302147,25,0.06092724949121475,Cl,0.009195205755531788,3390
13311,32,35,3.1185016268864274e-05,),1.5852000387894805e-06,25,0.6850442886352539,Cl,0.000398827251046896,3390
13312,38,40,2.6147161406697705e-05,C,5.124086328578414e-06,25,0.7465516924858093,Cl,0.0,3390
13313,9,11,0.0006238592322915792,C,0.00791887380182743,6,0.009223291650414467,N,0.0,3391
13314,16,19,0.0011170640354976058,C,0.0006281286478042603,9,0.002503406722098589,(,0.000554353347979486,3391
13315,25,28,8.527808677172288e-05,C,3.9814881525645216e-20,23,0.9999138116836548,C,8.575782930007247e-38,3391
13316,21,25,4.917421683613763e-36,N,2.5674119053103434e-34,17,0.9338666200637817,N,0.0,3392
13317,31,35,0.0,N,0.0,17,0.9998279809951782,N,0.0,3392
13318,37,39,0.00011941941193072125,S,0.002157693961635232,25,0.7617570757865906,),0.0,3392
13319,40,43,1.8254417075147522e-11,),4.891687749308815e-12,17,9.945021473001248e-10,N,3.443809126757458e-11,3392
13320,8,11,1.6616159945366527e-13,C,5.607226820716644e-15,4,6.105557140596851e-13,C,1.6182590207095005e-13,3393
13321,15,18,9.905818569924674e-13,C,1.6870874272253977e-13,16,5.840778555255e-11,=,5.840778555255e-11,3393
13322,27,32,0.9971699118614197,C,0.00029365328373387456,27,0.9971699118614197,(,2.534294480938115e-07,3393
13323,16,20,1.4695556771471274e-08,C,7.665535983747418e-10,1,0.00033183975028805435,O,7.341725449805381e-07,3394
13324,24,27,1.097286762489548e-40,C,5.240264796518994e-37,14,0.9999997615814209,O,3.626830876276241e-39,3394
13325,37,41,1.0,C,2.537442755912167e-10,37,1.0,(,7.108098052483695e-15,3394
13326,11,14,1.9053178448302788e-06,C,1.273592999950779e-07,6,0.0014562670839950442,O,1.0341616274445187e-07,3395
13327,19,21,0.0007274591480381787,C,0.0005761913489550352,15,0.8276146650314331,N,0.0,3395
13328,27,31,4.3457067975641227e-41,C,0.0,19,0.9996930360794067,(,0.0,3395
13329,34,37,1.1060448778915781e-41,C,1.1199177326883938e-41,21,0.7223801612854004,),1.3830815842885944e-42,3395
13330,4,6,0.23616456985473633,C,0.029575705528259277,4,0.23616456985473633,(,0.0,3396
13331,13,15,0.46060001850128174,C,0.1144651547074318,13,0.46060001850128174,(,0.0,3396
13332,18,21,1.164152219068626e-09,C,2.055826720610745e-14,19,0.9401561617851257,S,0.9401561617851257,3396
13333,23,26,1.4976082523513985e-23,C,1.635378707371541e-23,22,1.635378707371541e-23,C,2.3498716526471807e-26,3396
13334,33,37,0.13112805783748627,N,3.8516845961567014e-06,29,0.5571334958076477,1,3.2386054954258725e-05,3396
13335,39,41,1.2689199024862319e-08,C,6.8657866059140815e-09,30,0.7257639765739441,C,0.0,3396
13336,15,21,1.3867752779450626e-10,C,7.805950032408263e-14,10,3.203160667908378e-05,C,6.674535484307853e-07,3397
13337,23,26,2.2457209189269518e-41,C,2.146548948117166e-25,11,0.9814255237579346,N,4.203895392974451e-45,3397
13338,29,31,4.927160590525084e-22,C,1.0842008355871511e-22,11,0.9011684060096741,N,0.0,3397
13339,32,34,4.4005834068032e-34,),5.0786173731747046e-36,11,0.9737138152122498,N,0.0,3397
13340,4,6,0.23616456985473633,C,0.029575705528259277,4,0.23616456985473633,(,0.0,3398
13341,16,20,0.05776289105415344,C,0.00595611147582531,1,0.6862971782684326,O,2.3917168618936557e-06,3398
13342,23,26,1.838328778092091e-08,C,1.19256626796016e-09,21,3.5402324556343956e-06,N,9.794453026401584e-10,3398
13343,33,37,0.0005567474872805178,C,4.094044015801046e-06,34,0.05260724201798439,N,0.052695684134960175,3398
13344,4,6,0.23616456985473633,C,0.029575705528259277,4,0.23616456985473633,(,0.0,3399
13345,12,16,0.022542191669344902,N,0.024329761043190956,14,0.02525990456342697,C,0.030504943802952766,3399
13346,18,21,6.620729982387275e-05,C,8.661596439196728e-06,19,0.00012192690337542444,=,0.00012192690337542444,3399
13347,25,28,0.0004691464127972722,C,0.00027615411090664566,23,0.8607074618339539,O,0.0018519143341109157,3399
13348,33,35,0.9982714653015137,C,3.5117731883279116e-14,33,0.9982714653015137,(,0.0,3399
13349,37,39,4.7112415302308364e-08,C,2.894625095173353e-10,23,0.6905494332313538,O,0.0,3399
13350,43,45,0.9996931552886963,C,2.116514770023059e-05,43,0.9996931552886963,(,0.0,3399
13351,17,22,7.622192755590601e-28,N,6.004826959912709e-24,11,1.4150536387297282e-16,=,6.308693577362856e-22,3400
13352,25,28,8.406899557815355e-31,C,5.780111332476637e-23,1,0.9987934827804565,N,6.209360829122602e-33,3400
13353,37,40,3.164037962824988e-19,C,7.8534718091938e-20,38,0.9999994039535522,S,0.9999994039535522,3400
13354,42,44,0.0,C,0.0,28,1.0,),0.0,3400
13355,45,47,0.9830034971237183,),4.272643749914096e-08,45,0.9830034971237183,(,0.0,3400
13356,16,19,2.0610822927036838e-17,C,1.0573642167318648e-21,16,2.0610822927036838e-17,(,5.236499954991444e-18,3401
13357,27,32,0.022509494796395302,C,0.0009658369817771018,27,0.022509494796395302,(,0.005134023725986481,3401
13358,34,37,0.0001896709727589041,S,0.00015469365462195128,35,0.008395458571612835,=,0.008395458571612835,3401
13359,39,41,5.471253530231479e-07,C,6.501256848423509e-06,19,0.6860403418540955,),0.0,3401
13360,15,18,8.114950469462201e-05,C,3.265434866950301e-10,1,0.6914724111557007,O,4.577425383178735e-10,3402
13361,20,23,1.9575050835247818e-19,C,1.2590351494727736e-17,1,1.221968185004859e-14,O,3.469014543288402e-21,3402
13362,30,32,4.7588838469891925e-07,C,5.1481060836522374e-06,29,5.1481060836522374e-06,C,0.0,3402
13363,16,19,1.232229598830262e-28,C,2.520090566466943e-35,17,1.0,O,1.0,3403
13364,21,24,1.1194982789675123e-06,C,2.587085035088421e-08,19,3.2934337923506973e-06,),1.1211296779833901e-08,3403
13365,33,38,0.009843014180660248,C,5.4629148507956415e-05,24,0.4368719458580017,),0.0005030721658840775,3403
13366,40,43,2.706868271738251e-15,C,5.255250898707102e-18,40,2.706868271738251e-15,(,2.151658927120265e-15,3403
13367,11,15,0.0034389763604849577,C,0.03377985954284668,3,0.9096764922142029,C,0.00021196744637563825,3404
13368,19,22,6.1160434753986056e-33,C,6.158673420879649e-34,19,6.1160434753986056e-33,(,1.842387652709792e-35,3404
13369,31,36,0.030013632029294968,C,3.093458929015469e-07,16,0.8545071482658386,N,7.054408968087955e-08,3404
13370,38,40,9.258493527397604e-09,S,1.0956752305446571e-07,19,0.5334747433662415,(,0.0,3404
13371,41,44,6.397619733579233e-16,),6.027384544010135e-17,42,1.974453586739422e-12,=,1.974453586739422e-12,3404
13372,11,15,8.06248934281939e-09,C,2.3502229851146694e-06,2,0.7737962007522583,S,7.495145837310702e-07,3405
13373,18,21,7.215187451947713e-06,C,1.7917054151439515e-07,2,0.06828441470861435,S,5.908037792323739e-07,3405
13374,27,29,0.8767681121826172,C,5.04326226291596e-06,27,0.8767681121826172,(,0.0,3405
13375,31,36,3.601838201609461e-15,C,9.922657140393198e-11,21,0.4916895925998688,),4.1184317376785975e-15,3405
13376,38,41,0.0011245112400501966,C,7.040756827336736e-06,38,0.0011245112400501966,(,0.0005299327312968671,3405
13377,44,46,3.385331481808862e-08,C,1.8973498754348839e-06,2,0.7676105499267578,S,0.0,3405
13378,19,23,3.359003244440828e-07,C,8.590873845637503e-11,20,0.9920199513435364,N,0.9920278191566467,3406
13379,30,32,1.6194315849696518e-29,C,3.028657433311701e-31,23,1.0,),0.0,3406
13380,34,40,1.7359861378268837e-12,C,1.6127016177233175e-18,30,0.9999765157699585,(,2.2515238473173413e-19,3406
13381,3,5,4.820291843628255e-13,N,0.000717488001100719,2,0.000717488001100719,N,0.0,3407
13382,7,10,9.509150160813464e-15,C,3.432285234277404e-16,1,4.382696427995825e-09,C,1.5430877604340199e-13,3407
13383,16,19,2.1814564044042584e-12,C,1.181475842724003e-13,16,2.1814564044042584e-12,(,6.773683176863887e-13,3407
13384,13,25,1.8844538089979324e-06,C,1.0421169463370461e-05,2,0.9948878884315491,N,0.0008295336156152189,3407
13385,34,38,1.0,C,9.899175229532986e-12,34,1.0,(,5.899291038308219e-12,3407
13386,13,15,0.39888033270835876,N,0.2790583074092865,13,0.39888033270835876,(,0.0,3408
13387,20,23,2.011452527976576e-14,C,3.48354053936184e-11,17,1.477111027270439e-06,C,1.4749575801172032e-13,3408
13388,25,27,0.042587392032146454,N,0.08354653418064117,18,0.17151081562042236,N,0.0,3408
13389,29,31,1.169771894637961e-05,C,4.08716687161359e-07,15,0.9001880884170532,),0.0,3408
13390,11,14,1.5718075712517487e-12,C,5.5293993159405506e-15,11,1.5718075712517487e-12,(,2.8308590192001445e-16,3409
13391,18,20,0.13963256776332855,C,0.05508019030094147,18,0.13963256776332855,(,0.0,3409
13392,31,35,0.0035858312621712685,C,1.2087184586562216e-08,28,0.47276991605758667,C,1.08000219010973e-12,3409
13393,17,21,0.0023177028633654118,C,1.2322497241257224e-05,13,0.010969902388751507,N,0.0032172310166060925,3410
13394,24,27,9.519765243882904e-19,C,3.203790388983211e-20,24,9.519765243882904e-19,(,1.055539168726063e-20,3410
13395,6,9,1.7798541875890805e-06,C,2.857582330761943e-05,3,0.00161570159252733,O,9.310860527023124e-09,3411
13396,12,22,7.343627406419378e-20,C,2.9501388468768063e-22,20,1.0,O,1.0,3411
